sentence_id	sentence	target	category	polarity	category_polarity	entailed	start	end
TripAdivisor_Vi_10065:4	phòng tắm có bồn tắm nhưng không thực sự hữu dụng .	phòng tắm có bồn tắm nhưng không thực sự hữu dụng	facility	neutral	facility neutral	no	0	0
TripAdivisor_Vi_10068:0	tuy nhiên cả khách sạn chỉ có 1 bạn vừa là bảo vệ vừa là lễ tân trực lại .	tuy nhiên cả khách sạn chỉ có 1 bạn vừa là bảo vệ vừa là lễ tân trực lại	service	positive	service positive	no	0	0
TripAdivisor_Vi_10068:0	tuy nhiên cả khách sạn chỉ có 1 bạn vừa là bảo vệ vừa là lễ tân trực lại .	tuy nhiên cả khách sạn chỉ có 1 bạn vừa là bảo vệ vừa là lễ tân trực lại	service	negative	service negative	yes	1	20
TripAdivisor_Vi_10068:0	tuy nhiên cả khách sạn chỉ có 1 bạn vừa là bảo vệ vừa là lễ tân trực lại .	tuy nhiên cả khách sạn chỉ có 1 bạn vừa là bảo vệ vừa là lễ tân trực lại	service	neutral	service neutral	no	0	0
TripAdivisor_Vi_10068:1	chúng tôi có ý kiến với lễ tan , thì các bạn ấy tỏ ra khó chịu , và nói là ở đây phải thế .	chúng tôi có ý kiến với lễ tan , thì các bạn ấy tỏ ra khó chịu , và nói là ở đây phải thế	service	positive	service positive	no	0	0
TripAdivisor_Vi_10068:1	chúng tôi có ý kiến với lễ tan , thì các bạn ấy tỏ ra khó chịu , và nói là ở đây phải thế .	chúng tôi có ý kiến với lễ tan , thì các bạn ấy tỏ ra khó chịu , và nói là ở đây phải thế	service	negative	service negative	yes	1	26
TripAdivisor_Vi_10068:1	chúng tôi có ý kiến với lễ tan , thì các bạn ấy tỏ ra khó chịu , và nói là ở đây phải thế .	chúng tôi có ý kiến với lễ tan , thì các bạn ấy tỏ ra khó chịu , và nói là ở đây phải thế	service	neutral	service neutral	no	0	0
TripAdivisor_Vi_10068:2	chúng tôi sẽ không bao giờ quay lại , và sẽ nói bạn bè chúng tôi tránh xa địa điểm này .	chúng tôi sẽ không bao giờ quay lại , và sẽ nói bạn bè chúng tôi tránh xa địa điểm này	loyalty	positive	loyalty positive	no	0	0
TripAdivisor_Vi_10068:2	chúng tôi sẽ không bao giờ quay lại , và sẽ nói bạn bè chúng tôi tránh xa địa điểm này .	chúng tôi sẽ không bao giờ quay lại , và sẽ nói bạn bè chúng tôi tránh xa địa điểm này	loyalty	negative	loyalty negative	yes	1	22
TripAdivisor_Vi_10068:2	chúng tôi sẽ không bao giờ quay lại , và sẽ nói bạn bè chúng tôi tránh xa địa điểm này .	chúng tôi sẽ không bao giờ quay lại , và sẽ nói bạn bè chúng tôi tránh xa địa điểm này	loyalty	neutral	loyalty neutral	no	0	0
TripAdivisor_Vi_10072:0	lần trước ở thấy ok nhưng lần này thì thấy hơi tệ .	lần trước ở thấy ok nhưng lần này thì thấy hơi tệ	experience	positive	experience positive	no	0	0
TripAdivisor_Vi_10072:0	lần trước ở thấy ok nhưng lần này thì thấy hơi tệ .	lần trước ở thấy ok nhưng lần này thì thấy hơi tệ	experience	negative	experience negative	yes	1	13
TripAdivisor_Vi_10072:0	lần trước ở thấy ok nhưng lần này thì thấy hơi tệ .	lần trước ở thấy ok nhưng lần này thì thấy hơi tệ	experience	neutral	experience neutral	no	0	0
TripAdivisor_Vi_10072:1	phòng ốc rộng rãi .	phòng ốc rộng rãi	facility	positive	facility positive	yes	1	5
TripAdivisor_Vi_10072:1	phòng ốc rộng rãi .	phòng ốc rộng rãi	facility	negative	facility negative	no	0	0
TripAdivisor_Vi_10072:1	phòng ốc rộng rãi .	phòng ốc rộng rãi	facility	neutral	facility neutral	no	0	0
TripAdivisor_Vi_10072:2	bữa sáng thì theo yêu cầu dịch vụ là buffet nhưng chỉ có 2 món là bánh canh và ốp la .	bữa sáng thì theo yêu cầu dịch vụ là buffet nhưng chỉ có 2 món là bánh canh và ốp la	service	positive	service positive	no	0	0
TripAdivisor_Vi_10072:2	bữa sáng thì theo yêu cầu dịch vụ là buffet nhưng chỉ có 2 món là bánh canh và ốp la .	bữa sáng thì theo yêu cầu dịch vụ là buffet nhưng chỉ có 2 món là bánh canh và ốp la	service	negative	service negative	yes	1	22
TripAdivisor_Vi_10072:2	bữa sáng thì theo yêu cầu dịch vụ là buffet nhưng chỉ có 2 món là bánh canh và ốp la .	bữa sáng thì theo yêu cầu dịch vụ là buffet nhưng chỉ có 2 món là bánh canh và ốp la	service	neutral	service neutral	no	0	0
TripAdivisor_Vi_10072:3	mặc dù ít khách nên mình hoàn toàn thông cảm nhưng mình thấy mỗi người 1 bát bánh canh , 1 ly nước cho bữa sáng thấy không tương xứng với số tiền 1 , 1 triệu / phòng mà mình bỏ ra .	mặc dù ít khách nên mình hoàn toàn thông cảm nhưng mình thấy mỗi người 1 bát bánh canh , 1 ly nước cho bữa sáng thấy không tương xứng với số tiền 1 , 1 triệu / phòng mà mình bỏ ra	experience	positive	experience positive	no	0	0
TripAdivisor_Vi_10072:3	mặc dù ít khách nên mình hoàn toàn thông cảm nhưng mình thấy mỗi người 1 bát bánh canh , 1 ly nước cho bữa sáng thấy không tương xứng với số tiền 1 , 1 triệu / phòng mà mình bỏ ra .	mặc dù ít khách nên mình hoàn toàn thông cảm nhưng mình thấy mỗi người 1 bát bánh canh , 1 ly nước cho bữa sáng thấy không tương xứng với số tiền 1 , 1 triệu / phòng mà mình bỏ ra	experience	negative	experience negative	yes	1	44
TripAdivisor_Vi_10072:3	mặc dù ít khách nên mình hoàn toàn thông cảm nhưng mình thấy mỗi người 1 bát bánh canh , 1 ly nước cho bữa sáng thấy không tương xứng với số tiền 1 , 1 triệu / phòng mà mình bỏ ra .	mặc dù ít khách nên mình hoàn toàn thông cảm nhưng mình thấy mỗi người 1 bát bánh canh , 1 ly nước cho bữa sáng thấy không tương xứng với số tiền 1 , 1 triệu / phòng mà mình bỏ ra	experience	neutral	experience neutral	no	0	0
TripAdivisor_Vi_10079:0	hoàn toàn đồng ý với căn phòng mà chúng tôi đã từng ở tại hồng ngọc .	hoàn toàn đồng ý với căn phòng mà chúng tôi đã từng ở tại hồng ngọc	facility	positive	facility positive	yes	1	17
TripAdivisor_Vi_10079:0	hoàn toàn đồng ý với căn phòng mà chúng tôi đã từng ở tại hồng ngọc .	hoàn toàn đồng ý với căn phòng mà chúng tôi đã từng ở tại hồng ngọc	facility	negative	facility negative	no	0	0
TripAdivisor_Vi_10079:0	hoàn toàn đồng ý với căn phòng mà chúng tôi đã từng ở tại hồng ngọc .	hoàn toàn đồng ý với căn phòng mà chúng tôi đã từng ở tại hồng ngọc	facility	neutral	facility neutral	no	0	0
TripAdivisor_Vi_10079:1	chi phí chi trả cho 1 căn phòng 4 người rất phải chăng ( khoảng 550 . 000vnd ) .	chi phí chi trả cho 1 căn phòng 4 người rất phải chăng ( khoảng 550 . 000vnd ) .	experience	positive	experience positive	no	0	0
TripAdivisor_Vi_10079:1	chi phí chi trả cho 1 căn phòng 4 người rất phải chăng ( khoảng 550 . 000vnd ) .	chi phí chi trả cho 1 căn phòng 4 người rất phải chăng ( khoảng 550 . 000vnd ) .	experience	negative	experience negative	no	0	0
TripAdivisor_Vi_10079:1	chi phí chi trả cho 1 căn phòng 4 người rất phải chăng ( khoảng 550 . 000vnd ) .	chi phí chi trả cho 1 căn phòng 4 người rất phải chăng ( khoảng 550 . 000vnd ) .	experience	neutral	experience neutral	no	0	0
TripAdivisor_Vi_10079:2	phòng sạch sẽ , gọn gàng và đầy đủ trang thiết bị phục vụ .	phòng sạch sẽ , gọn gàng và đầy đủ trang thiết bị phục vụ	facility	positive	facility positive	yes	1	15
TripAdivisor_Vi_10079:2	phòng sạch sẽ , gọn gàng và đầy đủ trang thiết bị phục vụ .	phòng sạch sẽ , gọn gàng và đầy đủ trang thiết bị phục vụ	facility	negative	facility negative	no	0	0
TripAdivisor_Vi_10079:2	phòng sạch sẽ , gọn gàng và đầy đủ trang thiết bị phục vụ .	phòng sạch sẽ , gọn gàng và đầy đủ trang thiết bị phục vụ	facility	neutral	facility neutral	no	0	0
TripAdivisor_Vi_10079:3	vị trí quá tốt cho các bạn với có ý định du lịch bằng xe máy đó .	vị trí quá tốt cho các bạn với có ý định du lịch bằng xe máy đó	amenity	positive	amenity positive	yes	1	18
TripAdivisor_Vi_10079:3	vị trí quá tốt cho các bạn với có ý định du lịch bằng xe máy đó .	vị trí quá tốt cho các bạn với có ý định du lịch bằng xe máy đó	amenity	negative	amenity negative	no	0	0
TripAdivisor_Vi_10079:3	vị trí quá tốt cho các bạn với có ý định du lịch bằng xe máy đó .	vị trí quá tốt cho các bạn với có ý định du lịch bằng xe máy đó	amenity	neutral	amenity neutral	no	0	0
TripAdivisor_Vi_10083:0	phòng ốc sạch sẽ , thiết kế đẹp .	phòng ốc sạch sẽ , thiết kế đẹp	facility	positive	facility positive	yes	1	9
TripAdivisor_Vi_10083:0	phòng ốc sạch sẽ , thiết kế đẹp .	phòng ốc sạch sẽ , thiết kế đẹp	facility	negative	facility negative	no	0	0
TripAdivisor_Vi_10083:0	phòng ốc sạch sẽ , thiết kế đẹp .	phòng ốc sạch sẽ , thiết kế đẹp	facility	neutral	facility neutral	no	0	0
TripAdivisor_Vi_10083:1	nhân viên nhiệt tình , niềm nở .	nhân viên nhiệt tình , niềm nở	service	positive	service positive	yes	1	8
TripAdivisor_Vi_10083:1	nhân viên nhiệt tình , niềm nở .	nhân viên nhiệt tình , niềm nở	service	negative	service negative	no	0	0
TripAdivisor_Vi_10083:1	nhân viên nhiệt tình , niềm nở .	nhân viên nhiệt tình , niềm nở	service	neutral	service neutral	no	0	0
TripAdivisor_Vi_10083:2	vị trí trung tâm , thuận lợi khi di chuyển trong nội ô , nhưng ra biển hơi xa một chút , tầm hơn 1km .	vị trí trung tâm , thuận lợi khi di chuyển trong nội ô , nhưng ra biển hơi xa một chút , tầm hơn 1km	amenity	positive	amenity positive	yes	1	26
TripAdivisor_Vi_10083:2	vị trí trung tâm , thuận lợi khi di chuyển trong nội ô , nhưng ra biển hơi xa một chút , tầm hơn 1km .	vị trí trung tâm , thuận lợi khi di chuyển trong nội ô , nhưng ra biển hơi xa một chút , tầm hơn 1km	amenity	negative	amenity negative	no	0	0
TripAdivisor_Vi_10083:2	vị trí trung tâm , thuận lợi khi di chuyển trong nội ô , nhưng ra biển hơi xa một chút , tầm hơn 1km .	vị trí trung tâm , thuận lợi khi di chuyển trong nội ô , nhưng ra biển hơi xa một chút , tầm hơn 1km	amenity	neutral	amenity neutral	no	0	0
TripAdivisor_Vi_10083:3	ăn sáng chưa đa dạng , cần phải phong phú thêm .	ăn sáng chưa đa dạng , cần phải phong phú thêm	service	positive	service positive	yes	1	12
TripAdivisor_Vi_10083:3	ăn sáng chưa đa dạng , cần phải phong phú thêm .	ăn sáng chưa đa dạng , cần phải phong phú thêm	service	negative	service negative	no	0	0
TripAdivisor_Vi_10083:3	ăn sáng chưa đa dạng , cần phải phong phú thêm .	ăn sáng chưa đa dạng , cần phải phong phú thêm	service	neutral	service neutral	no	0	0
TripAdivisor_Vi_1009:0	nhân viên thân thiện nhiệt tình chu đáo .	nhân viên thân thiện nhiệt tình chu đáo	service	positive	service positive	yes	1	9
TripAdivisor_Vi_1009:0	nhân viên thân thiện nhiệt tình chu đáo .	nhân viên thân thiện nhiệt tình chu đáo	service	negative	service negative	no	0	0
TripAdivisor_Vi_1009:0	nhân viên thân thiện nhiệt tình chu đáo .	nhân viên thân thiện nhiệt tình chu đáo	service	neutral	service neutral	no	0	0
TripAdivisor_Vi_1009:1	khách sạn nằm ngay trung tâm phố cổ , cách hồ hoàn kiếm ba phút đi bộ .	khách sạn nằm ngay trung tâm phố cổ , cách hồ hoàn kiếm ba phút đi bộ	amenity	positive	amenity positive	yes	1	18
TripAdivisor_Vi_1009:1	khách sạn nằm ngay trung tâm phố cổ , cách hồ hoàn kiếm ba phút đi bộ .	khách sạn nằm ngay trung tâm phố cổ , cách hồ hoàn kiếm ba phút đi bộ	amenity	negative	amenity negative	no	0	0
TripAdivisor_Vi_1009:1	khách sạn nằm ngay trung tâm phố cổ , cách hồ hoàn kiếm ba phút đi bộ .	khách sạn nằm ngay trung tâm phố cổ , cách hồ hoàn kiếm ba phút đi bộ	amenity	neutral	amenity neutral	no	0	0
TripAdivisor_Vi_1009:2	giá cả rất hợp lý chất lượng tour tốt .	giá cả rất hợp lý chất lượng tour tốt	experience	positive	experience positive	yes	1	10
TripAdivisor_Vi_1009:2	giá cả rất hợp lý chất lượng tour tốt .	giá cả rất hợp lý chất lượng tour tốt	experience	negative	experience negative	no	0	0
TripAdivisor_Vi_1009:2	giá cả rất hợp lý chất lượng tour tốt .	giá cả rất hợp lý chất lượng tour tốt	experience	neutral	experience neutral	no	0	0
TripAdivisor_Vi_1009:3	chúng tôi sẽ giới thiệu bạn bè tới khách sạn này .	chúng tôi sẽ giới thiệu bạn bè tới khách sạn này	loyalty	positive	loyalty positive	yes	1	12
TripAdivisor_Vi_1009:3	chúng tôi sẽ giới thiệu bạn bè tới khách sạn này .	chúng tôi sẽ giới thiệu bạn bè tới khách sạn này	loyalty	negative	loyalty negative	no	0	0
TripAdivisor_Vi_1009:3	chúng tôi sẽ giới thiệu bạn bè tới khách sạn này .	chúng tôi sẽ giới thiệu bạn bè tới khách sạn này	loyalty	neutral	loyalty neutral	no	0	0
TripAdivisor_Vi_10090:0	khách sạn vó vị trí trung tâm .	khách sạn vó vị trí trung tâm	amenity	positive	amenity positive	no	0	0
TripAdivisor_Vi_10090:0	khách sạn vó vị trí trung tâm .	khách sạn vó vị trí trung tâm	amenity	negative	amenity negative	no	0	0
TripAdivisor_Vi_10090:0	khách sạn vó vị trí trung tâm .	khách sạn vó vị trí trung tâm	amenity	neutral	amenity neutral	yes	1	8
TripAdivisor_Vi_10090:1	view sông và biển đẹp .	view sông và biển đẹp	facility	positive	facility positive	yes	1	6
TripAdivisor_Vi_10090:1	view sông và biển đẹp .	view sông và biển đẹp	facility	negative	facility negative	no	0	0
